,X995.1992,X1004.5175,X1168.5204,X1170.3841,X1172.2477,X1174.1114,X1175.9751,X1619.5283,X1623.2556,X1630.7103,X1686.6204,X1688.484,X1690.3477,X1692.2114,X1694.075,X1695.9387,X1697.8024,X1699.6661,X1701.5297,X1703.3934,X1705.2571,X1707.1207,X1708.9844,X1710.8481,X1712.7117,X1714.5754,X3363.9224,X3367.6497,X3375.1044,X3376.9681,X3397.4684,X3410.5141,X3412.3778,X3423.5598,X3434.7418,X3984.5241
7,0.20488,0.19551,0.11748,0.119897,0.119533,0.113453,0.103003,0.052603,0.052854,0.052798000000000005,0.072098,0.074398,0.08023200000000001,0.085701,0.091997,0.102224,0.111365,0.112711,0.11175,0.105224,0.095786,0.08343500000000001,0.074921,0.068761,0.06477100000000001,0.06234,0.06089,0.05957000000000001,0.06046,0.062002,0.056375,0.054155,0.052923000000000005,0.049996,0.049793,0.024972
8,0.194483,0.185951,0.103571,0.105317,0.10536,0.100907,0.092607,0.052779,0.052877,0.052187,0.06399099999999999,0.06462899999999999,0.069048,0.07306499999999999,0.077519,0.086862,0.095448,0.097869,0.098333,0.091516,0.084787,0.075067,0.067005,0.061579,0.05773,0.055604,0.05954,0.059629,0.057466,0.056262,0.05385,0.048975,0.049955,0.049907,0.04841,0.026455000000000003
9,0.244541,0.233329,0.13304000000000002,0.135164,0.133864,0.126104,0.114179,0.061309,0.062058,0.06302200000000001,0.084748,0.087345,0.093855,0.099304,0.105797,0.116352,0.124727,0.125773,0.122942,0.115083,0.105333,0.092451,0.084065,0.078055,0.074074,0.071052,0.067483,0.065925,0.063777,0.06202000000000001,0.059951,0.057148,0.057291,0.054941,0.050846,0.021903
10,0.222426,0.212808,0.13313599999999998,0.134908,0.13382,0.12704100000000002,0.116113,0.055034000000000007,0.055834,0.057487,0.083276,0.084538,0.090938,0.096101,0.101228,0.111777,0.120186,0.119751,0.118997,0.110521,0.099304,0.08698099999999999,0.078735,0.072548,0.068248,0.0656,0.056894000000000014,0.05775,0.05849,0.056080999999999985,0.05251,0.051686,0.051631,0.048581,0.048201,0.020267
11,0.162578,0.157216,0.06636399999999999,0.067511,0.06731000000000001,0.064006,0.058355,0.029738,0.029259,0.031295,0.041861,0.042525,0.045532,0.048311,0.051075,0.056526,0.061651,0.062148,0.06255,0.058711,0.05326,0.047214,0.042499,0.038532,0.035996,0.034763,0.031058,0.030421,0.029676,0.029623000000000007,0.027277,0.026634,0.026582,0.026655,0.02619,0.013655
12,0.24009,0.229418,0.097926,0.097553,0.095652,0.090335,0.082603,0.050838,0.051551,0.052427,0.06278099999999999,0.063547,0.06729199999999999,0.070022,0.073519,0.080857,0.087149,0.088256,0.087786,0.08292999999999999,0.077043,0.069605,0.063797,0.059551,0.05698300000000001,0.05566,0.076267,0.076679,0.074915,0.07599700000000001,0.07144199999999999,0.069088,0.068918,0.065232,0.064413,0.034
13,0.224025,0.214744,0.093058,0.092581,0.091014,0.086374,0.079015,0.045583,0.046452,0.046708,0.057280999999999985,0.058563,0.06222,0.064855,0.068877,0.076186,0.08163200000000001,0.08418099999999999,0.083966,0.078011,0.07331599999999999,0.06603099999999999,0.060219000000000016,0.056247000000000005,0.053538,0.052523,0.06914400000000001,0.068155,0.065618,0.066468,0.061671,0.05923,0.058278,0.060327,0.055642,0.024645
14,0.11199,0.105298,0.065999,0.067708,0.068357,0.065983,0.06089500000000001,0.031952,0.031875,0.031864,0.039334,0.039998,0.042407,0.045079,0.048535,0.054609000000000005,0.060028,0.062035,0.062628,0.05922,0.055653,0.049471,0.044039,0.040097,0.037618,0.036429,0.033783,0.034817,0.034052,0.03347,0.031438,0.030698000000000007,0.029136,0.028985000000000007,0.029442000000000006,0.017116
15,0.177174,0.17181400000000002,0.091376,0.091996,0.091493,0.087612,0.08064099999999999,0.048218,0.04925,0.050382,0.055512,0.056287,0.059456,0.062168,0.066224,0.073503,0.07964,0.08224,0.082468,0.077151,0.073897,0.067383,0.06104800000000001,0.057,0.053706,0.051815,0.067423,0.066651,0.064682,0.065231,0.061361,0.05847,0.058921,0.05586,0.054974,0.016383
16,0.246461,0.235429,0.096159,0.095907,0.094139,0.089027,0.081265,0.050148000000000005,0.049948,0.051345,0.063351,0.063657,0.067202,0.069872,0.072516,0.079328,0.086381,0.087576,0.089614,0.084342,0.077402,0.070172,0.06426799999999999,0.059637,0.056414,0.054578,0.066691,0.06554299999999999,0.064919,0.06398200000000001,0.062372,0.058363,0.060506,0.056765,0.053604999999999986,0.029311
17,0.249801,0.239362,0.096861,0.097803,0.09669,0.091765,0.08417999999999999,0.047344,0.048499,0.051486,0.062229,0.063625,0.06807200000000001,0.07169199999999999,0.074948,0.08075700000000001,0.086329,0.085944,0.085604,0.081329,0.073725,0.06517300000000001,0.059547,0.054995,0.051881,0.049872,0.056976,0.057149,0.055845000000000006,0.054426,0.052221,0.051098000000000005,0.051480999999999985,0.048332,0.049918,0.018501
18,0.264465,0.251575,0.131688,0.13313599999999998,0.13154100000000002,0.124233,0.11298,0.068298,0.069216,0.070337,0.087991,0.088975,0.094551,0.099244,0.103695,0.113027,0.12145999999999997,0.121844,0.121539,0.113716,0.103564,0.092064,0.084132,0.078088,0.073612,0.070661,0.081702,0.080233,0.07888300000000001,0.07864600000000001,0.07508300000000001,0.068768,0.068577,0.066604,0.066726,0.034933
19,0.189959,0.180958,0.103329,0.105558,0.105866,0.100883,0.091883,0.051,0.051365,0.051199,0.06536499999999999,0.066153,0.070767,0.075056,0.079782,0.088732,0.09682,0.098185,0.098298,0.09204,0.08457100000000001,0.07512,0.067536,0.062166999999999986,0.05884,0.056916,0.059342,0.057389,0.057193,0.059406,0.054295,0.052341,0.049917,0.050294,0.04675,0.030111
20,0.116219,0.113472,0.045988,0.046211,0.045860000000000005,0.044147000000000006,0.041083,0.027000000000000003,0.027048000000000003,0.02824,0.029676,0.028965,0.030524000000000006,0.031774000000000004,0.032177,0.035072000000000006,0.039198,0.03887,0.040339,0.03855,0.034926,0.032116000000000006,0.029327,0.026792000000000003,0.024841,0.023431,0.023217,0.024462,0.023282,0.022183,0.020218,0.021568,0.021138,0.021583,0.01892,0.008634999999999999
21,0.253693,0.23958,0.134666,0.136551,0.13552,0.128473,0.11695,0.06367300000000001,0.065179,0.068368,0.088073,0.08972100000000001,0.096272,0.102042,0.107794,0.118258,0.12778499999999998,0.12867,0.128371,0.120119,0.108249,0.094975,0.086031,0.079161,0.074496,0.071227,0.075154,0.074418,0.075463,0.074724,0.067415,0.06448999999999999,0.06352200000000001,0.063912,0.061687,0.028054000000000003
22,0.214467,0.203302,0.121406,0.123731,0.123544,0.117536,0.106929,0.056011,0.056020000000000014,0.057296000000000014,0.076684,0.078025,0.08382300000000001,0.08904,0.094274,0.104628,0.11461,0.116728,0.11785,0.109537,0.099445,0.08783200000000001,0.078547,0.071503,0.067014,0.06439099999999999,0.060537,0.061024,0.060281,0.058461,0.054304,0.054505,0.051855999999999985,0.05234,0.050053,0.025347
23,0.215249,0.204233,0.124242,0.127224,0.127182,0.120781,0.109584,0.053594,0.053629,0.054320000000000014,0.076402,0.077917,0.084233,0.089699,0.095547,0.107067,0.118196,0.120818,0.121533,0.112714,0.102361,0.08945,0.079598,0.072617,0.067885,0.065313,0.06350499999999999,0.061483,0.06256,0.062791,0.057053,0.054606,0.054383,0.054492,0.051832,0.021329
24,0.397297,0.383002,0.175527,0.176241,0.173585,0.163722,0.149034,0.076404,0.077953,0.078314,0.098872,0.101855,0.109507,0.115753,0.123057,0.13864400000000002,0.149445,0.153223,0.154435,0.141016,0.132502,0.11793499999999997,0.106748,0.099668,0.092862,0.0891,0.08527799999999999,0.083906,0.081897,0.083161,0.074749,0.070623,0.069859,0.067526,0.065707,0.021213
25,0.220886,0.211791,0.11419,0.115032,0.113604,0.107784,0.098747,0.052805999999999985,0.054106,0.055496,0.067958,0.068733,0.07298099999999999,0.076348,0.079783,0.087221,0.093623,0.093688,0.093862,0.0876,0.078676,0.06905399999999999,0.062697,0.057747,0.054349,0.052238,0.058388,0.056886,0.055595000000000006,0.054758,0.052229,0.04967,0.049599,0.046028,0.048178,0.022568
26,0.241046,0.228761,0.127078,0.128985,0.128448,0.122099,0.11143,0.06172200000000001,0.063581,0.06614500000000001,0.083289,0.084438,0.090339,0.095374,0.100491,0.110804,0.12006,0.121107,0.120904,0.112929,0.102497,0.08993,0.08096,0.074702,0.070574,0.06777000000000001,0.071466,0.072491,0.0703,0.06963,0.06529,0.065334,0.065637,0.06117300000000001,0.060172,0.026624
27,0.262405,0.25127,0.12676500000000002,0.127729,0.12670499999999998,0.121119,0.112115,0.063729,0.065587,0.067756,0.073587,0.074187,0.07832,0.081915,0.085987,0.093941,0.101103,0.102643,0.102098,0.095309,0.08782899999999999,0.077851,0.070151,0.064519,0.060883000000000013,0.059117,0.071688,0.071037,0.070612,0.070489,0.065343,0.064603,0.064685,0.0631,0.05932000000000001,0.029784
28,0.205447,0.196397,0.113014,0.115012,0.114523,0.108779,0.098908,0.051212,0.051185,0.05163,0.06961,0.07039400000000001,0.0758,0.080657,0.085664,0.095403,0.104205,0.106155,0.10573,0.098125,0.089972,0.079552,0.071572,0.065791,0.062232,0.060238,0.069087,0.06564,0.064999,0.064698,0.05959,0.057054,0.057952,0.056227,0.055092,0.025423
29,0.27425700000000003,0.261327,0.143201,0.14594400000000002,0.146213,0.140154,0.1289,0.061317,0.06279,0.064062,0.079843,0.08134,0.087466,0.093242,0.099704,0.112073,0.123093,0.125364,0.125874,0.11765,0.107524,0.094107,0.083955,0.076639,0.071864,0.069506,0.06932100000000001,0.070365,0.068973,0.068965,0.06356200000000001,0.062428,0.060542999999999986,0.059816,0.057158000000000014,0.029066
0,0.212857,0.205597,0.082189,0.081362,0.07954800000000001,0.07570299999999999,0.07030299999999999,0.055594000000000005,0.057124,0.056248,0.056531,0.056401,0.058175,0.059413,0.061562,0.065249,0.067609,0.06853,0.068091,0.064859,0.062445000000000014,0.057964,0.053812,0.051328,0.049938,0.049363,0.07875499999999999,0.07840599999999999,0.07887899999999999,0.078273,0.06944700000000001,0.070185,0.06945,0.065565,0.063069,0.034048
1,0.200153,0.196766,0.077686,0.076754,0.075138,0.072022,0.067594,0.04556,0.046343,0.045555,0.046766,0.045868,0.046881,0.047475,0.048543,0.051620000000000006,0.05475,0.055648,0.056266,0.053562,0.050884,0.04785,0.044545,0.041882,0.040126,0.039788,0.059157000000000015,0.059353,0.058139,0.058579,0.055437,0.051405999999999986,0.051565,0.048363,0.047292,0.026008
2,0.139882,0.13760999999999998,0.061773,0.06240800000000001,0.061449,0.057431,0.051423,0.020943,0.019733,0.017571,0.033964999999999995,0.034842000000000005,0.037229000000000005,0.038731,0.040128,0.042811,0.046338,0.046101,0.046585,0.044537,0.040116000000000006,0.035964,0.033273000000000004,0.031013,0.029421,0.028579000000000007,0.003053,0.003633,0.003082,0.003954,0.0005110000000000001,-0.003015,-0.00105,-0.001209,-0.002148,0.022089
3,0.1737,0.167902,0.054558,0.052745000000000014,0.050898,0.048337,0.045081,0.035918,0.036825,0.036154,0.035645,0.035721,0.037013,0.037567,0.039066,0.042055,0.044316,0.045372,0.045962,0.043517,0.042482,0.039759,0.03688,0.035615,0.034801,0.034739,0.058952,0.057589,0.056527,0.05667000000000001,0.052186,0.052703,0.052062,0.050205,0.047418,0.028728
4,0.188739,0.186432,0.072537,0.07156599999999999,0.069823,0.066924,0.06318,0.048004000000000005,0.048686,0.048974,0.043482,0.044278,0.045019,0.045464,0.046522,0.047716,0.048384,0.048886,0.047697,0.046519,0.04458,0.041228,0.039377,0.037704,0.036301,0.035298,0.053978,0.052171,0.05329,0.052867,0.050007,0.046794,0.046803,0.042446,0.040856,0.02121
5,0.209413,0.204719,0.081211,0.079941,0.078123,0.075062,0.070737,0.048714,0.049658,0.04952,0.048463,0.047785,0.049087,0.050015,0.051196,0.054779,0.058225,0.058489,0.058861,0.056183,0.053928,0.050583,0.047039,0.044688,0.042698,0.041498,0.070002,0.068517,0.066535,0.067267,0.063288,0.059792999999999985,0.05963300000000001,0.058361,0.053707000000000005,0.024967
6,0.124406,0.121805,0.049949,0.049201,0.048033,0.046223,0.043838,0.03209,0.032602,0.034226,0.0295,0.028985000000000007,0.029362,0.029636000000000006,0.029791,0.030763,0.031963,0.031697,0.031861,0.03044,0.0283,0.026289,0.024514,0.023027,0.021868,0.021062,0.034311,0.032632999999999995,0.033739,0.032551,0.032256,0.028818,0.027588,0.028562,0.026293,0.008378
7,0.0233860755441241,0.0220332426279153,0.0412694817039308,0.0411200437705449,0.0425042692228739,0.0430035685079783,0.0428379403686403,0.0518956813659976,0.0514164445901394,0.0510300181880153,0.0527225211870134,0.053087391160487,0.0529380608268901,0.0527136689719847,0.0532272953162477,0.0538978685810337,0.053937788111178,0.0538656772677124,0.0544305946544385,0.0552804008582144,0.0559861170742386,0.0562950355205449,0.0563778790296779,0.0569252242519008,0.0576825967660978,0.0581137743185964,0.0560381893403235,0.0595021497662488,0.0590856665480387,0.0574585170331379,0.0627890465534796,0.0676352605762507,0.0674092081284381,0.0641156439745012,0.0630541215239125,0.104859996308855
8,0.032801,0.029826,0.025559,0.026668,0.026842,0.025101,0.022299,0.00718,0.007117,0.008284,0.020897,0.021028,0.022314,0.023037,0.024076,0.026028,0.028194,0.028409,0.027702,0.025719,0.023428,0.020339,0.017688,0.01617,0.015307,0.014684,0.003954,0.00607,0.005329,0.003898,0.003325,0.003448,0.002747,0.002955,0.004613,0.004311
9,0.190857,0.185766,0.078542,0.078102,0.07714,0.074339,0.069873,0.056705,0.05544,0.054656,0.052096,0.051635,0.053914,0.055442,0.05694,0.061637,0.066035,0.06651,0.068071,0.064228,0.059759000000000013,0.055023,0.050426,0.047067000000000005,0.04496,0.043665,0.061515,0.06260399999999999,0.060625,0.059027,0.057632,0.055720000000000006,0.053463,0.052754,0.05263,0.030503
10,0.23409,0.230399,0.085855,0.084383,0.08226599999999999,0.07829,0.07317,0.05328,0.05474,0.054521000000000014,0.050702,0.051018,0.052603,0.053459000000000007,0.055012,0.058138,0.06049400000000001,0.061308,0.061476,0.058962,0.056322,0.052309,0.049196,0.047086,0.045363,0.04445,0.073755,0.073668,0.074508,0.073196,0.067689,0.064315,0.06284400000000001,0.061899,0.059063,0.027815
11,0.302068,0.292705,0.112177,0.110123,0.107103,0.102066,0.095368,0.080887,0.08179700000000001,0.080664,0.07542,0.074475,0.076196,0.076695,0.077968,0.08254600000000001,0.086471,0.088157,0.090081,0.085365,0.081987,0.07807599999999999,0.073635,0.07015,0.067254,0.065479,0.108437,0.106994,0.10713699999999997,0.10533,0.096418,0.09422,0.090886,0.088077,0.08344800000000001,0.034253
12,0.163219,0.157687,0.06517,0.06462999999999999,0.06368099999999999,0.060971,0.056911,0.045818,0.046133,0.048108,0.045724,0.044837,0.045908,0.046633,0.047268,0.050073,0.054106,0.054475,0.055091,0.052147000000000006,0.048434,0.044776,0.041292,0.038573,0.036546,0.035379,0.047352,0.048365,0.045625,0.045755,0.045229000000000005,0.041113,0.041251,0.040197,0.03709,0.021451
13,0.106815,0.103326,0.053954,0.054430999999999986,0.054335,0.052539,0.048962,0.030536,0.02997,0.029483,0.034189,0.034927,0.03672,0.038002,0.040526,0.044425,0.04749,0.049345,0.049408,0.047286,0.045664,0.041458,0.037531,0.034949,0.032937,0.032453,0.035843,0.03555,0.036445,0.035786,0.035144,0.030661,0.030031,0.031907,0.030962,0.020501
14,0.110181,0.12134,0.04091,0.040236,0.03909,0.038119,0.037596,0.027077,0.028777,0.029333,0.044306,0.043814,0.045086,0.045924,0.047263,0.051418,0.053302,0.05278,0.054428,0.050813,0.049366,0.046993,0.044863,0.043617,0.041788,0.040636,0.022782,0.022466,0.021591,0.02198,0.0219,0.022755,0.022293,0.019397,0.022365,0.015993
15,0.19416,0.187613,0.083371,0.0833,0.08250700000000001,0.079346,0.074097,0.054447,0.054458000000000006,0.05326,0.053241,0.053988,0.056754,0.058957,0.062021000000000014,0.067321,0.071404,0.072663,0.072631,0.068563,0.06389600000000001,0.057695,0.053064,0.049621,0.047632,0.046607,0.059666,0.058155,0.056502,0.058124,0.052939,0.049974,0.048595,0.051277,0.046406,0.025092
16,0.10335,0.103312,0.027618,0.027687,0.027243,0.02599,0.024127000000000003,0.019083000000000003,0.019939,0.019013,0.021304,0.019442,0.020094,0.020364,0.021107,0.024608,0.027032,0.027572000000000003,0.02845,0.024371,0.022097,0.020105,0.017689,0.016324,0.01573,0.016398,0.014547,0.016163999999999998,0.016104,0.014722999999999997,0.015286,0.013521,0.013215,0.013732,0.011871,0.007829000000000001
17,0.203434,0.196771,0.06312899999999999,0.061239,0.05930700000000001,0.056329,0.052197,0.040475,0.04064,0.04128,0.042388,0.041358,0.042542,0.043268,0.044196,0.047729,0.050817,0.050987,0.053497,0.050402,0.047708,0.045193,0.041752,0.039582,0.03819,0.038203,0.057744,0.058467999999999985,0.056451,0.05728200000000001,0.05347,0.050625,0.050032,0.049238,0.047106,0.024842
18,0.283906,0.272747,0.101472,0.100215,0.097718,0.092675,0.085967,0.072744,0.07429,0.073659,0.071864,0.071399,0.073048,0.07388099999999999,0.075228,0.079235,0.082396,0.082593,0.082682,0.078706,0.075222,0.07061100000000001,0.066365,0.063539,0.06122200000000001,0.059877,0.095158,0.092454,0.09236,0.092423,0.086439,0.082161,0.07975,0.077214,0.073027,0.038303
19,0.126828,0.124795,0.054909000000000006,0.054433,0.053612,0.051870000000000006,0.049319,0.038345,0.038051,0.037809,0.034093,0.033173,0.033647,0.033901,0.033458,0.034342000000000004,0.03604,0.036454,0.037839,0.036389,0.034706,0.033217,0.031048000000000006,0.029182,0.027788,0.026992,0.0397,0.039731,0.039221,0.039381,0.035735,0.034127,0.035224,0.033457,0.033855,0.016399
20,0.16573,0.161387,0.068873,0.068539,0.067777,0.065592,0.061763,0.049267,0.048589,0.047028,0.044257,0.043767,0.045293,0.046668,0.048284,0.052086,0.055537,0.056352,0.057787,0.054674,0.051404999999999985,0.047529,0.043638,0.040782,0.03891,0.038021,0.054604,0.053606,0.052921,0.052423,0.048885000000000005,0.048676,0.048723,0.044904,0.043702,0.021867
21,0.25150300000000003,0.245886,0.057819,0.057553,0.056966,0.054819000000000014,0.051125,0.040321,0.041898000000000005,0.042392,0.040027,0.040076,0.041458,0.042097,0.043897000000000005,0.047634,0.050181,0.051116,0.05119,0.047999,0.04581,0.041571,0.03775,0.035518,0.033931,0.03385,0.047595,0.047975,0.049394,0.048992,0.044588,0.042710000000000005,0.043225,0.044712,0.043244,0.02239
22,0.155578,0.150508,0.064565,0.063973,0.063216,0.061028,0.05741900000000001,0.048385,0.050656,0.050431,0.0415,0.041832,0.043125,0.044075,0.046162,0.049095,0.050688,0.052576,0.051689,0.048864,0.047232,0.042839,0.039364,0.037319,0.036032,0.035872,0.060279999999999986,0.059506,0.057578,0.056072,0.054929,0.055488,0.054266,0.051319,0.051454,0.026444
23,0.136627,0.132892,0.064057,0.063949,0.06337899999999999,0.06125700000000001,0.057901,0.037248,0.039382,0.03971,0.035466000000000004,0.03577,0.037116,0.038467,0.040688,0.043693,0.045375,0.046971,0.046507,0.04428,0.042787,0.038607,0.035153,0.033105,0.031893,0.031584,0.048016,0.046172000000000005,0.045909,0.045985000000000005,0.042607,0.041557,0.041508,0.040263,0.03912,0.021984
24,0.183536,0.179604,0.08072599999999999,0.08118099999999999,0.080144,0.076076,0.069562,0.050362,0.050109,0.048836,0.054745,0.053774,0.055905,0.056663,0.057702,0.06208200000000001,0.065876,0.065952,0.067117,0.062933,0.059014,0.05419,0.049132,0.046162,0.044153,0.043253,0.067705,0.067276,0.067401,0.066233,0.060951,0.058545000000000014,0.059181,0.05557,0.051921,0.027418
25,0.119591,0.117251,0.045573,0.044522000000000006,0.043425,0.041712,0.039481,0.03213,0.032534,0.033113,0.02864,0.027214,0.027254,0.026759,0.026376,0.027609,0.028943,0.029747000000000006,0.030445,0.028356,0.027494,0.026493,0.024515,0.023026,0.021885,0.021326,0.044136,0.046375,0.046041000000000006,0.044982,0.042326,0.040414,0.040397,0.039595,0.034946,0.013553
26,0.253709,0.243286,0.075615,0.073129,0.070619,0.06704199999999999,0.06228400000000001,0.048314,0.049088,0.049821,0.050262,0.049888,0.051319,0.052131,0.053841,0.058062,0.061635,0.062697,0.064358,0.060791,0.058142999999999986,0.054674,0.051049,0.048585,0.046707,0.046476,0.076902,0.07428,0.073474,0.072625,0.069824,0.065828,0.065289,0.06439600000000001,0.060480999999999986,0.034210000000000004
27,0.216364,0.210587,0.094571,0.093679,0.092175,0.08828899999999999,0.082733,0.056612,0.057177,0.060016,0.05717000000000001,0.056879,0.058691,0.06006,0.06129800000000001,0.06469,0.067577,0.066663,0.065975,0.062486,0.058024,0.053147,0.049399,0.046421,0.044169,0.04284,0.066118,0.06667100000000001,0.063989,0.064871,0.060996,0.059189,0.059492,0.058128999999999986,0.053809,0.026176
28,0.223264,0.214432,0.088997,0.088213,0.086854,0.08326599999999999,0.077796,0.061642,0.06375,0.06551799999999999,0.061678,0.062048,0.064033,0.065467,0.068016,0.072144,0.075523,0.077115,0.075526,0.071677,0.068225,0.062307000000000015,0.057324,0.053754,0.051866,0.051209000000000005,0.079605,0.078331,0.079179,0.078113,0.07359500000000001,0.071741,0.07070900000000001,0.065924,0.067065,0.035532
29,0.142424,0.137766,0.06629199999999999,0.066491,0.066006,0.063593,0.059335,0.041808,0.041769,0.040705,0.043084,0.043564,0.045599,0.047497,0.050357,0.054397,0.057924,0.059313,0.058831,0.056336,0.053711,0.048831,0.044658,0.04212,0.040651,0.039756,0.051187,0.051230999999999985,0.051628,0.050805,0.047328,0.044846,0.04459,0.043455,0.043758,0.025424
